triple_id,head_id,head,relation,value,chapter_no,chunk_id,subj_suspect
T1923,355,জীব,কাজ,বংশধর সৃষ্টি করে প্রজাতির অস্তিত্ব টিকিয়ে রাখে,11,9-10-biology_secondary-11-5,False
T1924,372,জীবের বৈশিষ্ট্য,কারণ,প্রজনন ঘটার উপায়,11,9-10-biology_secondary-11-5,False
T1925,516,নিম্নশ্রেণির জীব,কাজ,কোষ বিভাজনের মাধ্যমে জনন ঘটায়,11,9-10-biology_secondary-11-5,False
T1926,129,উচ্চশ্রেণির জীব,কাজ,জটিল প্রক্রিয়ায় যৌন জনন সংঘটিত হয়,11,9-10-biology_secondary-11-5,False
T1927,198,কৈশোর,অবস্থান,তারুণ্যের সন্ধিকাল,11,9-10-biology_secondary-11-51,False
T1928,334,ছেলেমেয়েদের,কাজ,"দৈহিক, মানসিক এবং যৌন বৈশিষ্ট্যগুলোর বিকাশ",11,9-10-biology_secondary-11-51,False
T1929,1094,হরমোন,কাজ,প্রজননতন্দ্রের অঙ্গগুলোর বৃদ্ধি এবং বিকাশ ঘটতে শুরু করাতে,11,9-10-biology_secondary-11-51,False
T1930,882,রক্তসাব,কারণ,মাসিক বা খতুস্রাব,11,9-10-biology_secondary-11-53,False
T1931,855,মেয়েরা,অবস্থান,বয়ঃসন্ধিকালের 1-2 বছর পর,11,9-10-biology_secondary-11-53,False
T1932,855,মেয়েরা,কাজ,প্রজনন ক্ষমতা লাভ,11,9-10-biology_secondary-11-53,False
T1933,853,মেয়েদের,অবস্থান,40-50 বছর বয়স পর্যন্ত,11,9-10-biology_secondary-11-53,False
T1934,853,মেয়েদের,কাজ,খতুম্রাব চক্র চলতে থাকে,11,9-10-biology_secondary-11-53,False
T1935,249,খতুন্রাব,অবস্থান,চিরদিনের জন্য বন্ধ হয়ে যায়,11,9-10-biology_secondary-11-53,False
T1936,853,মেয়েদের,কারণ,মেনোপজ (491100856) বা রজনিবৃত্তিকাল,11,9-10-biology_secondary-11-53,False
T1937,853,মেয়েদের,কারণ,গর্ভাবস্থায় রক্তস্রাব সাময়িক বন্ধ থাকে,11,9-10-biology_secondary-11-53,False
T1938,853,মেয়েদের,কাজ,সন্তান প্রসবের প্রায় দেড় মাস পর আবার স্বাভাবিক রক্তস্রাব শুরু হয়,11,9-10-biology_secondary-11-53,False
T1939,972,শুক্রাণু,অবস্থান,স্ত্রীর প্রজনন অঙ্গে,11,9-10-biology_secondary-11-55,False
T1940,939,লেজ,কাজ,শুক্রাণুকে সাঁতরিয়ে স্ত্রী প্রজনন অঙ্গে প্রবেশ করাতে সাহায্য,11,9-10-biology_secondary-11-55,False
T1941,972,শুক্রাণু,অবস্থান,স্ত্রীর ডিম্বনালিতে,11,9-10-biology_secondary-11-55,False
T1942,973,শুব্রাণু,কাজ,একটিমাত্র ডিম্বাণু নিষিক্ত করা,11,9-10-biology_secondary-11-55,False
T1943,972,শুক্রাণু,কারণ,অন্তঃনিষেক ঘটাতে,11,9-10-biology_secondary-11-55,False
T1944,521,নিষেক,লক্ষণ,শুব্রাণু দিয়ে একটিমাত্র ডিম্বাণু নিষিক্ত হয়,11,9-10-biology_secondary-11-55,False
T1945,341,জাইগোট,পরিমাণ,7%8066,11,9-10-biology_secondary-11-55,False
T1946,281,গঠন্মুখ,অবস্থান,ঘটনাবলির অবতারণার পরে জরায়ুতে,11,9-10-biology_secondary-11-56,False
T1947,309,ঘটনাবলি,কাজ,ভ্রণ গঠনের জন্য অত্যন্ত গুরুত্বপূর্ণ,11,9-10-biology_secondary-11-56,False
T1948,781,ভ্রণ,অবস্থান,জরায়ুর প্রাচীরে,11,9-10-biology_secondary-11-57,False
T1949,781,ভ্রণ,কাজ,ভ্রণ সংস্থাপন,11,9-10-biology_secondary-11-57,False
T1950,290,গর্ভাবস্থা,অবস্থান,জরায়ুর অন্তঃগাত্রে ভ্রূণের সংলগ্ন অবস্থায়,11,9-10-biology_secondary-11-57,False
T1951,290,গর্ভাবস্থা,কাজ,শিশু ভূমিষ্ট হওয়া পর্যন্ত সময়,11,9-10-biology_secondary-11-57,False
T1952,290,গর্ভাবস্থা,পরিমাণ,38-40 সপ্তাহ,11,9-10-biology_secondary-11-57,False
T1953,229,ক্রুমবর্ধমানশীল ভ্রূণ,অংশ,ডিম্বাকার,11,9-10-biology_secondary-11-59,False
T1954,229,ক্রুমবর্ধমানশীল ভ্রূণ,অংশ,রন্তনালিসমৃদ্ধ,11,9-10-biology_secondary-11-59,False
T1955,49,অমরা,অবস্থান,মাতৃগর্ভে,11,9-10-biology_secondary-11-59,False
T1956,49,অমরা,কাজ,দেহ থেকে নিষস্কান্ত হয়ে যাওয়া,11,9-10-biology_secondary-11-59,False
T1957,781,ভ্রণ,অংশ,মাতৃ জরায়ুর অন্তঃস্তরে,11,9-10-biology_secondary-11-59,False
T1958,49,অমরা,কাজ,"ভ্রণের রক্তে প্রবেশ করাতে খাদ্যের দরকার শর্করা, আমিষ, ম্নেহ, পানি এবং খনিজ লবণ অমরার মাধ্যমে",11,9-10-biology_secondary-11-60,False
T1959,49,অমরা,কাজ,ভ্রণের রক্ত থেকে অক্সিজেন গ্রহণ এবং ভ্রণ থেকে কার্বন ডাই-অক্সাইডের বিনিময় ঘটাতে,11,9-10-biology_secondary-11-60,False
T1960,49,অমরা,কাজ,বৃক্ধের মতো কাজ করাতে,11,9-10-biology_secondary-11-60,False
T1961,49,অমরা,কাজ,ভ্রণের দেহ থেকে বর্জ্য পদার্থ অপসারিত করাতে,11,9-10-biology_secondary-11-60,False
T1962,49,অমরা,কাজ,হরমোন তৈরি করাতে,11,9-10-biology_secondary-11-60,False
T1963,49,অমরা,কারণ,ভ্রণের রক্ষণাবেক্ষণ ও তার স্বাভাবিক গঠনে সাহায্য করাতে,11,9-10-biology_secondary-11-60,False
T1964,490,নাড়িও,কারণ,ভ্রণের বিভিন্ন পদার্থের বিনিময় ঘটাতে পারে,11,9-10-biology_secondary-11-61,False
T1965,1094,হরমোন,অবস্থান,মাতৃদেহের সাথে নালির ভিতর দিয়ে নিঃসৃত,11,9-10-biology_secondary-11-61,False
T1966,1094,হরমোন,কাজ,"মাতৃদুগ্ৰ উৎপাদন এবং প্রত্যেক প্রজাতিতে ভ্মূণের জন্য মাতৃদেহের ভিতর সহজ, স্বাভাবিক এবং নিরাপদ পরিবর্ধনের ব্যবস্থা করা",11,9-10-biology_secondary-11-61,False
T1967,383,ঝিল্লি বা আবরণ,অবস্থান,ভ্রূণের পুন্টি এবং গ্যাসীয় আদানপ্রদানের চারদিকে,11,9-10-biology_secondary-11-61,False
T1968,781,ভ্রণ,কাজ,বর্জ্য নিষ্কাশন ইত্যাদি কাজে সহায়তা করা,11,9-10-biology_secondary-11-63,False
T1969,781,ভ্রণ,কারণ,ক্রুমবর্ধনশীল ভ্রণকে রক্ষা করার,11,9-10-biology_secondary-11-63,False
T1970,781,ভ্রণ,কারণ,অতিগুরুত্বপূর্ণ কাজ নিয়ন্ত্রণে অংশ নেয়,11,9-10-biology_secondary-11-63,False
T1971,785,ভ্র্ণ,অবস্থান,মাতৃগর্ভে,11,9-10-biology_secondary-11-64,False
T1972,785,ভ্র্ণ,কাজ,গর্ভবতী মায়ের অগ্র পিটুইটারি ও অমরা থেকে হরমোন নিঃসরণ শুরু করাতে,11,9-10-biology_secondary-11-64,False
T1973,340,জরায়ু,কারণ,ব্যথা-বেদনার সৃষ্টি,11,9-10-biology_secondary-11-64,False
T1974,822,মানুষ,অবস্থান,3 কোটি 33 লাখ,11,9-10-biology_secondary-11-66,False
T1975,808,মাঘ ভাইরাস,কাজ,এইডস হতে আক্রান্ত করা,11,9-10-biology_secondary-11-66,False
T1976,150,এইডস রোগ,কারণ,এইডস আক্রান্ত পুরুষ বা মহিলার সাথে অনিরাপদ যৌনমিলনের মাধ্যমে এ রোগ হয়,11,9-10-biology_secondary-11-67,False
T1977,871,রক্ত,অবস্থান,রোগীর দেহে,11,9-10-biology_secondary-11-67,False
T1978,871,রক্ত,অবস্থান,সুস্থ ব্যক্তির দেহে,11,9-10-biology_secondary-11-67,False
T1979,756,বৈচিত্র্য,কারণ,প্রজাতিকে প্রতিকূল পরিবেশে টিকিয়ে রাখার জন্য অত্যন্ত সহায়ক,11,9-10-biology_secondary-11-7,False
T1980,436,তুলনামূলকভাবে সরলতর জীবগুলো,কারণ,অযুন জননের মাধ্যমে খুব কম সময়ে কম শত্তি ব্যয়ে অধিকসংখ্যক জীব জন্ম দিতে পারে,11,9-10-biology_secondary-11-7,False
T1981,759,বৈশিষ্ট্য,অবস্থান,বংশানুক্রমে,11,9-10-biology_secondary-11-78,False
T1982,420,ঢ144,অবস্থান,ক্ষারগুলু শায়িতভাবে,12,9-10-biology_secondary-12-10,False
T1983,420,ঢ144,অবস্থান,প্রধান অক্ষের সাথে লম্বভাবে,12,9-10-biology_secondary-12-10,False
